annotation_id,image_id,box_area,box_image_ratio
29,7,325.0000476837158,0.0010579428635537624
31,7,181.74994634716583,0.0005916339399321804
32,7,13173.428876337171,0.04288225545682673
35,9,2659.937983685545,0.00865865229064305
36,11,29447.732310936586,0.09585850361633003
37,11,9326.813070830369,0.030360719631609273
38,11,17734.60103100115,0.05772982106445687
40,12,12242.805098820234,0.03985288118105545
42,14,6370.837925786656,0.020738404706336772
59,22,16386.775792022734,0.05334236911465734
60,22,12441.309664687245,0.04049905489807046
63,25,4333.092975014081,0.014105120361373963
65,25,723.4278137986404,0.002354908248042449
87,32,1439.5543215756254,0.0046860492238789886
100,38,1250.6149553116952,0.0040710122243219245
101,38,913.5269326930154,0.0029737204840267427
102,38,1389.444339474622,0.004522930792560618
103,38,3972.349716748725,0.012930825900874755
127,45,616.9996247532489,0.0020084623201603153
128,45,169.1528560960874,0.0005506277867711178
129,45,2586.347169709179,0.008419098859730401
130,46,19655.108484944893,0.06398147293276332
131,46,11126.372936656991,0.03621866190318031
134,48,61776.0,0.20109375
136,49,179550.7580793439,0.5844751239561976
146,53,3095.803894863851,0.010077486636926598
147,53,12228.642848697691,0.039806780106437796
153,55,24553.138403545603,0.07992558074070834
156,56,9655.591189235105,0.031430960902458026
166,60,7756.498859897244,0.02524901972622801
169,62,5188.461928547536,0.016889524506990678
170,62,414.0441222839754,0.0013477998772264824
171,62,8470.120910068072,0.027572008170794506
178,66,13572.746856346621,0.04427435691657953
180,67,8299.623719832165,0.027017004296328664
187,70,7304.303738369804,0.023777030398339206
189,70,4582.880105802066,0.014918229511074434
190,71,2107.000749588042,0.0068587263983985736
192,71,3634.6882120108353,0.011831667356806104
195,72,7632.2732148981495,0.024844639371413246
196,72,303.6262815856854,0.0009883668020367364
198,72,328.2200103941272,0.001068424513001716
199,72,3214.3902343871373,0.010463509877562296
202,73,9058.781931705353,0.029488222433936694
207,77,11636.01756688179,0.03787766135052666
212,78,7823.410964852482,0.03395577675717223
213,78,3969.292867080676,0.0172278336244821
224,82,7338.16716425537,0.023887262904477118
231,89,2310.3340616058044,0.007520618690123062
232,90,3726.071117032239,0.012129137750755985
242,97,954.0880592186022,0.003105755401102221
243,97,604.1591053815873,0.0019666637544973544
244,97,225.55273267579335,0.0007342211350123482
247,99,326.82400761101735,0.0010638802331087804
248,99,1947.7086509722494,0.006340197431550291
249,99,325.7711921240074,0.0010604530993620033
250,99,828.4153860660307,0.002696664668183694
253,99,145.9859297541512,0.0004752146150851276
254,99,91.81121120668122,0.0002988646198134154
258,103,570.1704548532368,0.0018560236160587136
259,103,29866.263364260387,0.09722090938886845
264,105,2240.001087188648,0.007291670205692213
266,105,660.0,0.0021484375
267,105,496.0,0.0016145833333333333
268,105,252.0000000000006,0.0008203125000000019
270,105,990.0,0.00322265625
272,106,2139.0514455410953,0.0069630580909540865
273,106,678.6618918682864,0.0022091858459254115
275,106,636.736832911172,0.002072711044632721
276,107,3649.0009651184664,0.011878258349995008
279,107,166.21141036832526,0.0005410527681260588
283,108,15207.0,0.049501953125
286,109,2222.2796719673447,0.007233983307185367
287,110,6146.016144206798,0.020006562969423172
309,120,3444.0017280579923,0.011210943125188777
310,120,597.9998893737502,0.001946614223221843
312,120,538.6894036623708,0.0017535462358801131
313,120,310.4579831283138,0.0010106054138291464
314,120,202.4038463858627,0.0006588666874539802
315,120,1431.5855385000038,0.0046601091748047
316,120,658.6031407789957,0.002143890432223293
317,120,2261.2304713420476,0.007360776273899894
318,120,142.31520449005959,0.00046326563961607937
322,121,433.24386041677917,0.001410299024794203
323,121,303.0640677001315,0.0009865366787113654
324,121,66.12306931639212,0.00021524436626429725
327,123,111.75487496442423,0.0003637854002748185
328,123,209.28448892284732,0.0006812646123790602
329,123,97.69702624329567,0.0003180241739690614
330,123,160.47663307038243,0.0005223848732759845
331,123,12.914661975857777,4.203991528599537e-05
332,123,173.3912950462389,0.0005644247885619756
333,123,2760.3282464321646,0.00898544351052137
334,123,2836.4275213964556,0.009233162504545754
335,123,125.02023744134195,0.0004069669187543683
338,123,277.21878736993415,0.0009024049068031711
339,123,605.3351417614399,0.001970491997921354
348,126,846.0,0.00275390625
359,129,900.0,0.0029296875
360,129,755.01835974122,0.002457742056449284
361,129,500.7774835018316,0.0016301350374408581
365,130,8448.0,0.0275
368,131,2394.9769050767027,0.0077961487795465585
379,136,1742.9986782070728,0.003631247246264735
381,136,1636.2253156591385,0.0034088027409565386
382,136,1124.031235467046,0.0023417317405563455
383,136,4539.514184018204,0.009457321216704591
385,137,5615.040977147174,0.018278128180817622
386,137,812.1189209885181,0.002643616279259499
390,138,5760.0,0.01875
392,139,1922.0,0.006256510416666666
395,141,695.8173196405113,0.002265030337371456
410,146,1323.0002708434768,0.0043066415066519426
412,146,151.53933811441436,0.0004932921162578592
415,148,965.7734978860375,0.0031437939384311117
416,148,770.7649695199744,0.0025090005518228335
417,148,298.03862836202256,0.0009701778266992922
470,176,32144.0,0.10463541666666666
472,176,8437.0,0.027464192708333335
473,176,234.0,0.00076171875
474,176,2436.0,0.0079296875
476,176,252.0,0.0008203125
480,176,418.0,0.0013606770833333333
493,182,792.0,0.002578125
495,182,380.0,0.0012369791666666666
496,182,486.0,0.00158203125
506,186,4118.0,0.013404947916666667
523,190,972.0,0.0031640625
524,191,269.99988555908203,0.0008789058774709702
526,191,266.0,0.0008658854166666667
527,191,624.0,0.00203125
528,191,64.05201080897427,0.0002085026393521298
529,192,962.0000267027062,0.0031315105035895387
530,192,494.0,0.0016080729166666667
531,192,1023.0,0.003330078125
533,192,280.0,0.0009114583333333333
534,192,775.0,0.0025227864583333335
550,196,311.8176259935363,0.001015031334614376
558,202,554.3967302153384,0.0018046768561697213
559,203,663.0,0.002158203125
560,203,493.0,0.0016048177083333333
561,203,169.0,0.0005501302083333334
562,204,167.99987030026386,0.0005468745778003381
563,204,2523.2771378417942,0.008213792766412091
564,205,8502.0,0.02767578125
567,207,18089.58059476572,0.05888535349858633
579,210,8797.007098458329,0.02863609081529404
585,211,1612.120707327733,0.0052477887608324645
595,220,5388.941879915575,0.017542128515350176
598,220,4031.22317149533,0.013122471261378027
600,220,267.02576258722064,0.0008692244875886088
601,220,1714.200951656936,0.005580081222841589
603,221,587.6673529347645,0.0019129796645011865
604,221,194.0266960356946,0.0006315973178245267
